Name,Station,Time(norwegian mean time),Snow depth,Precipitation (1 h),Air temperature,Mean wind speed
Svalbard Lufthavn,SN99840,29.04.2022 11:00,20.79,0,-11.7,6.7
Svalbard Lufthavn,SN99840,29.04.2022 12:00,20.8,0,-11.9,6.3
Svalbard Lufthavn,SN99840,29.04.2022 13:00,20.82,0,-11.5,6.4
Svalbard Lufthavn,SN99840,29.04.2022 14:00,20.78,0,-11.2,5.1
Svalbard Lufthavn,SN99840,29.04.2022 15:00,20.73,0,-10.9,7.4
Svalbard Lufthavn,SN99840,29.04.2022 16:00,20.72,0,-11.2,4.8
Svalbard Lufthavn,SN99840,29.04.2022 17:00,20.71,0,-11.1,4.7
Svalbard Lufthavn,SN99840,29.04.2022 18:00,20.7,0,-10.9,4.9
Svalbard Lufthavn,SN99840,29.04.2022 19:00,20.7,0,-12,3.7
Svalbard Lufthavn,SN99840,29.04.2022 20:00,20.7,0,-12.6,2.6
Svalbard Lufthavn,SN99840,29.04.2022 21:00,20.71,0,-12.5,1.3
Svalbard Lufthavn,SN99840,29.04.2022 22:00,20.72,0,-12.9,3.1
Svalbard Lufthavn,SN99840,29.04.2022 23:00,20.7,0,-13.5,1.1
Svalbard Lufthavn,SN99840,30.04.2022 00:00,20.71,0,-14.1,0.8
Svalbard Lufthavn,SN99840,30.04.2022 01:00,20.7,0,-14.6,3.1
Svalbard Lufthavn,SN99840,30.04.2022 02:00,20.7,0,-14.1,4.2
Svalbard Lufthavn,SN99840,30.04.2022 03:00,20.68,0,-14.2,4
Svalbard Lufthavn,SN99840,30.04.2022 04:00,20.68,0,-14.3,4.1
Svalbard Lufthavn,SN99840,30.04.2022 05:00,20.67,0,-13.7,4.7
Svalbard Lufthavn,SN99840,30.04.2022 06:00,20.67,0,-13,4.1
Svalbard Lufthavn,SN99840,30.04.2022 07:00,20.67,0,-12.7,4.2
Svalbard Lufthavn,SN99840,30.04.2022 08:00,20.68,0,-12.2,4
Svalbard Lufthavn,SN99840,30.04.2022 09:00,20.67,0,-11.7,3.4
Svalbard Lufthavn,SN99840,30.04.2022 10:00,20.68,0,-11.4,3.6
Svalbard Lufthavn,SN99840,30.04.2022 11:00,20.71,0,-10.9,2.8
Svalbard Lufthavn,SN99840,30.04.2022 12:00,20.68,0,-9.8,1.6
Svalbard Lufthavn,SN99840,30.04.2022 13:00,20.67,0,-9.6,1.9
Svalbard Lufthavn,SN99840,30.04.2022 14:00,20.66,0,-9.3,2
Svalbard Lufthavn,SN99840,30.04.2022 15:00,20.67,0,-9.7,2
Svalbard Lufthavn,SN99840,30.04.2022 16:00,20.65,0,-9.1,1
Svalbard Lufthavn,SN99840,30.04.2022 17:00,20.84,0,-9,3.7
Svalbard Lufthavn,SN99840,30.04.2022 18:00,20.74,0,-9.5,3.4
Svalbard Lufthavn,SN99840,30.04.2022 19:00,20.69,0,-10.6,5.1
Svalbard Lufthavn,SN99840,30.04.2022 20:00,20.69,0,-10.9,2
Svalbard Lufthavn,SN99840,30.04.2022 21:00,20.7,0,-11.6,4.1
Svalbard Lufthavn,SN99840,30.04.2022 22:00,20.71,0,-11.6,1.4
Svalbard Lufthavn,SN99840,30.04.2022 23:00,20.68,0,-11.7,1.9
Svalbard Lufthavn,SN99840,01.05.2022 00:00,20.7,0,-11.6,2.3
Svalbard Lufthavn,SN99840,01.05.2022 01:00,20.68,0,-11.3,3.8
Svalbard Lufthavn,SN99840,01.05.2022 02:00,20.68,0,-11.1,0.9
Svalbard Lufthavn,SN99840,01.05.2022 03:00,20.66,0,-10.7,0.9
Svalbard Lufthavn,SN99840,01.05.2022 04:00,20.67,0,-9.7,1.1
Svalbard Lufthavn,SN99840,01.05.2022 05:00,20.65,0,-10.5,1.1
Svalbard Lufthavn,SN99840,01.05.2022 06:00,20.64,0,-9.9,2.3
Svalbard Lufthavn,SN99840,01.05.2022 07:00,20.57,0,-6.6,0.7
Svalbard Lufthavn,SN99840,01.05.2022 08:00,20.58,0,-5.4,1.5
Svalbard Lufthavn,SN99840,01.05.2022 09:00,20.61,0,-7.4,4
Svalbard Lufthavn,SN99840,01.05.2022 10:00,20.62,0,-7.5,4.2
Svalbard Lufthavn,SN99840,01.05.2022 11:00,20.62,0,-7.8,5.2
Svalbard Lufthavn,SN99840,01.05.2022 12:00,20.63,0,-8,4.7
Svalbard Lufthavn,SN99840,01.05.2022 13:00,20.62,0,-8.3,5.2
Svalbard Lufthavn,SN99840,01.05.2022 14:00,20.61,0,-8.6,4.2
Svalbard Lufthavn,SN99840,01.05.2022 15:00,20.59,0,-8.7,4.2
Svalbard Lufthavn,SN99840,01.05.2022 16:00,20.57,0,-8.8,4.1
Svalbard Lufthavn,SN99840,01.05.2022 17:00,20.54,0,-8.8,3.5
Svalbard Lufthavn,SN99840,01.05.2022 18:00,20.53,0,-9.1,3.3
Svalbard Lufthavn,SN99840,01.05.2022 19:00,20.54,0,-9.9,2.7
Svalbard Lufthavn,SN99840,01.05.2022 20:00,20.59,0,-10,2.5
Svalbard Lufthavn,SN99840,01.05.2022 21:00,20.56,0,-10.3,3.6
Svalbard Lufthavn,SN99840,01.05.2022 22:00,20.57,0,-10.6,2.9
Svalbard Lufthavn,SN99840,01.05.2022 23:00,20.57,0,-11,2.5
Svalbard Lufthavn,SN99840,02.05.2022 00:00,20.57,0,-10.9,2.2
Svalbard Lufthavn,SN99840,02.05.2022 01:00,20.57,0,-11.2,1.3
Svalbard Lufthavn,SN99840,02.05.2022 02:00,20.56,0,-11.8,1.5
Svalbard Lufthavn,SN99840,02.05.2022 03:00,20.56,0,-11.6,3.7
Svalbard Lufthavn,SN99840,02.05.2022 04:00,20.54,0,-11.6,2.7
Svalbard Lufthavn,SN99840,02.05.2022 05:00,20.53,0,-12,2.9
Svalbard Lufthavn,SN99840,02.05.2022 06:00,20.54,0,-11,2.7
Svalbard Lufthavn,SN99840,02.05.2022 07:00,20.53,0,-11.7,2.4
Svalbard Lufthavn,SN99840,02.05.2022 08:00,20.56,0,-10.6,1.9
Svalbard Lufthavn,SN99840,02.05.2022 09:00,20.59,0,-10.9,2.8
Svalbard Lufthavn,SN99840,02.05.2022 10:00,20.59,0,-11.4,2.7
Svalbard Lufthavn,SN99840,02.05.2022 11:00,20.6,0,-11.1,2.4
Svalbard Lufthavn,SN99840,02.05.2022 12:00,20.59,0,-11.1,2.7
Svalbard Lufthavn,SN99840,02.05.2022 13:00,20.55,0,-11.1,2.7
Svalbard Lufthavn,SN99840,02.05.2022 14:00,20.57,0,-11.3,1.5
Svalbard Lufthavn,SN99840,02.05.2022 15:00,20.55,0,-10.6,1.3
Svalbard Lufthavn,SN99840,02.05.2022 16:00,20.55,0,-11.4,1.4
Svalbard Lufthavn,SN99840,02.05.2022 17:00,20.53,0,-11.4,3.4
Svalbard Lufthavn,SN99840,02.05.2022 18:00,20.55,0,-11.2,4.1
Svalbard Lufthavn,SN99840,02.05.2022 19:00,20.55,0,-11.7,3
Svalbard Lufthavn,SN99840,02.05.2022 20:00,20.68,0,-11.7,4.4
Svalbard Lufthavn,SN99840,02.05.2022 21:00,20.51,0,-11.7,4.5
Svalbard Lufthavn,SN99840,02.05.2022 22:00,20.5,0,-12.3,3.7
Svalbard Lufthavn,SN99840,02.05.2022 23:00,20.5,0,-12.6,2.9
Svalbard Lufthavn,SN99840,03.05.2022 00:00,20.5,0,-12.9,3.3
Svalbard Lufthavn,SN99840,03.05.2022 01:00,20.51,0,-12.8,2.6
Svalbard Lufthavn,SN99840,03.05.2022 02:00,20.53,0,-13.2,1.7
Svalbard Lufthavn,SN99840,03.05.2022 03:00,20.52,0,-12.6,1.4
Svalbard Lufthavn,SN99840,03.05.2022 04:00,20.51,0,-12.6,4.9
Svalbard Lufthavn,SN99840,03.05.2022 05:00,20.46,0,-12.1,4.4
Svalbard Lufthavn,SN99840,03.05.2022 06:00,20.48,0,-12.1,5.3
Svalbard Lufthavn,SN99840,03.05.2022 07:00,20.53,0,-11.8,2.5
Svalbard Lufthavn,SN99840,03.05.2022 08:00,20.48,0,-10.9,2.4
Svalbard Lufthavn,SN99840,03.05.2022 09:00,20.49,0,-10.9,3.5
Svalbard Lufthavn,SN99840,03.05.2022 10:00,20.45,0,-10.8,4.2
Svalbard Lufthavn,SN99840,03.05.2022 11:00,20.47,0,-10.9,3.1
Svalbard Lufthavn,SN99840,03.05.2022 12:00,20.45,0,-10.7,4.2
Svalbard Lufthavn,SN99840,03.05.2022 13:00,20.47,0,-10.4,3.5
Svalbard Lufthavn,SN99840,03.05.2022 14:00,20.46,0,-9.8,3
Svalbard Lufthavn,SN99840,03.05.2022 15:00,20.43,0,-9.4,2
Svalbard Lufthavn,SN99840,03.05.2022 16:00,20.44,0,-9.5,3.5
Svalbard Lufthavn,SN99840,03.05.2022 17:00,20.43,0,-9.7,2.6
Svalbard Lufthavn,SN99840,03.05.2022 18:00,20.46,0,-9.8,4.6
Svalbard Lufthavn,SN99840,03.05.2022 19:00,20.45,0,-10,3.3
Svalbard Lufthavn,SN99840,03.05.2022 20:00,20.45,0,-10,5.7
Svalbard Lufthavn,SN99840,03.05.2022 21:00,20.45,0,-10.8,1.7
Svalbard Lufthavn,SN99840,03.05.2022 22:00,20.48,0,-10.6,3.5
Svalbard Lufthavn,SN99840,03.05.2022 23:00,20.51,0,-10.8,2.2
Svalbard Lufthavn,SN99840,04.05.2022 00:00,20.52,0,-11.5,0.5
Svalbard Lufthavn,SN99840,04.05.2022 01:00,20.5,0,-11.3,2.5
Svalbard Lufthavn,SN99840,04.05.2022 02:00,20.45,0,-11.4,3.2
Svalbard Lufthavn,SN99840,04.05.2022 03:00,20.43,0,-11.1,3.4
Svalbard Lufthavn,SN99840,04.05.2022 04:00,20.42,0,-11.5,1.2
Svalbard Lufthavn,SN99840,04.05.2022 05:00,20.38,0,-10,2.4
Svalbard Lufthavn,SN99840,04.05.2022 06:00,20.41,0,-10.1,3.9
Svalbard Lufthavn,SN99840,04.05.2022 07:00,20.41,0,-9.6,4.4
Svalbard Lufthavn,SN99840,04.05.2022 08:00,20.42,0,-9,2.9
Svalbard Lufthavn,SN99840,04.05.2022 09:00,20.37,0,-8,1.6
Svalbard Lufthavn,SN99840,04.05.2022 10:00,20.39,0,-7.7,3.2
Svalbard Lufthavn,SN99840,04.05.2022 11:00,20.36,0,-7.6,3.4
Svalbard Lufthavn,SN99840,04.05.2022 12:00,20.38,0,-7.7,3.3
Svalbard Lufthavn,SN99840,04.05.2022 13:00,20.39,0,-7.6,2.5
Svalbard Lufthavn,SN99840,04.05.2022 14:00,20.38,0,-7.8,2.9
Svalbard Lufthavn,SN99840,04.05.2022 15:00,20.36,0,-7.5,1.8
Svalbard Lufthavn,SN99840,04.05.2022 16:00,20.36,0,-7.9,1.9
Svalbard Lufthavn,SN99840,04.05.2022 17:00,20.34,0,-8,3.2
Svalbard Lufthavn,SN99840,04.05.2022 18:00,20.34,0,-7.2,3.3
Svalbard Lufthavn,SN99840,04.05.2022 19:00,20.34,0,-7,2.9
Svalbard Lufthavn,SN99840,04.05.2022 20:00,20.35,0,-7.7,3.7
Svalbard Lufthavn,SN99840,04.05.2022 21:00,20.35,0,-7.5,3.3
Svalbard Lufthavn,SN99840,04.05.2022 22:00,20.35,0,-7.6,2.8
Svalbard Lufthavn,SN99840,04.05.2022 23:00,20.33,0,-7.7,4.1
Svalbard Lufthavn,SN99840,05.05.2022 00:00,20.33,0,-7.6,4
Svalbard Lufthavn,SN99840,05.05.2022 01:00,20.32,0,-7.8,2.5
Svalbard Lufthavn,SN99840,05.05.2022 02:00,20.33,0,-8,2.3
Svalbard Lufthavn,SN99840,05.05.2022 03:00,20.29,0,-7.2,0.8
Svalbard Lufthavn,SN99840,05.05.2022 04:00,20.3,0,-7.6,0.4
Svalbard Lufthavn,SN99840,05.05.2022 05:00,20.32,0,-7.8,1.2
Svalbard Lufthavn,SN99840,05.05.2022 06:00,20.32,0,-7.6,3.9
Svalbard Lufthavn,SN99840,05.05.2022 07:00,20.31,0,-7.8,4.2
Svalbard Lufthavn,SN99840,05.05.2022 08:00,20.33,0,-6.9,3.9
Svalbard Lufthavn,SN99840,05.05.2022 09:00,20.39,0,-6.7,3.4
Svalbard Lufthavn,SN99840,05.05.2022 10:00,20.35,0,-6.4,3.6
Svalbard Lufthavn,SN99840,05.05.2022 11:00,20.33,0,-5.9,1.6
Svalbard Lufthavn,SN99840,05.05.2022 12:00,20.34,0,-5.6,1
Svalbard Lufthavn,SN99840,05.05.2022 13:00,20.31,0,-5.4,2.2
Svalbard Lufthavn,SN99840,05.05.2022 14:00,20.29,0,-5.4,0.7
Svalbard Lufthavn,SN99840,05.05.2022 15:00,20.28,0,-4.7,2.4
Svalbard Lufthavn,SN99840,05.05.2022 16:00,20.26,0,-5,2.6
Svalbard Lufthavn,SN99840,05.05.2022 17:00,20.26,0,-5,1.5
Svalbard Lufthavn,SN99840,05.05.2022 18:00,20.25,0,-4.9,1.7
Svalbard Lufthavn,SN99840,05.05.2022 19:00,20.27,0,-5,2.3
Svalbard Lufthavn,SN99840,05.05.2022 20:00,20.32,0,-5.1,2.3
Svalbard Lufthavn,SN99840,05.05.2022 21:00,20.27,0,-4.9,1.5
Svalbard Lufthavn,SN99840,05.05.2022 22:00,20.44,0,-5.3,0
Svalbard Lufthavn,SN99840,05.05.2022 23:00,20.45,0,-5.4,1.5
Svalbard Lufthavn,SN99840,06.05.2022 00:00,20.43,0,-5.5,1.7
Svalbard Lufthavn,SN99840,06.05.2022 01:00,20.48,0,-5.8,0.6
Svalbard Lufthavn,SN99840,06.05.2022 02:00,20.42,0,-5.4,1.2
Svalbard Lufthavn,SN99840,06.05.2022 03:00,20.37,0,-4.9,4.1
Svalbard Lufthavn,SN99840,06.05.2022 04:00,20.39,0,-4.2,4.5
Svalbard Lufthavn,SN99840,06.05.2022 05:00,20.35,0,-4.4,3.5
Svalbard Lufthavn,SN99840,06.05.2022 06:00,20.36,0,-4.1,3.7
Svalbard Lufthavn,SN99840,06.05.2022 07:00,20.36,0,-4.3,3.3
Svalbard Lufthavn,SN99840,06.05.2022 08:00,20.43,0,-3.5,4
Svalbard Lufthavn,SN99840,06.05.2022 09:00,20.36,0,-3.4,2.3
Svalbard Lufthavn,SN99840,06.05.2022 10:00,20.37,0,-3.3,2.8
Svalbard Lufthavn,SN99840,06.05.2022 11:00,20.38,0,-3.5,1.8
Svalbard Lufthavn,SN99840,06.05.2022 12:00,20.35,0,-3.1,0.8
Svalbard Lufthavn,SN99840,06.05.2022 13:00,20.36,0,-3.2,1.6
Svalbard Lufthavn,SN99840,06.05.2022 14:00,20.35,0,-2.8,0.8
Svalbard Lufthavn,SN99840,06.05.2022 15:00,20.31,0,-3.2,1.8
Svalbard Lufthavn,SN99840,06.05.2022 16:00,20.29,0,-3.5,2.4
Svalbard Lufthavn,SN99840,06.05.2022 17:00,20.27,0,-3.4,2.1
Svalbard Lufthavn,SN99840,06.05.2022 18:00,20.23,0,-3,1.4
Svalbard Lufthavn,SN99840,06.05.2022 19:00,20.24,0,-2.8,2.4
Svalbard Lufthavn,SN99840,06.05.2022 20:00,20.23,0,-3.8,2.7
Svalbard Lufthavn,SN99840,06.05.2022 21:00,20.22,0,-4,2.5
Svalbard Lufthavn,SN99840,06.05.2022 22:00,20.21,0,-4,2.4
Svalbard Lufthavn,SN99840,06.05.2022 23:00,20.18,0,-4.3,1.6
Svalbard Lufthavn,SN99840,07.05.2022 00:00,20.2,0,-5.4,1.7
"Data valid for 09.05.2022 (CC BY 4.0), The Norwegian Meteorological Institute (MET Norway)",,,,,,
